"IUID","MDACov_2000","MDACov_2001","MDACov_2002","MDACov_2003","MDACov_2004","MDACov_2005","MDACov_2006","MDACov_2007","MDACov_2008","MDACov_2009","MDACov_2010","MDACov_2011","MDACov_2012","MDACov_2013","MDACov_2014","MDACov_2015","MDACov_2016","MDACov_2017","MDACov_2018","MDACov_2019","MDACov_2020","MDACov_2021","MDACov_2022"
"STP39142","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xDA","65A.IDA","65A.IDA","00x.xxx","00x.xxx"
"STP39145","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xDA","65A.IDA","65A.IDA","00x.xxx","00x.xxx"
"STP39146","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xDA","65A.IDA","65A.IDA","00x.xxx","00x.xxx"
"STP39148","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xDA","65A.IDA","65A.IDA","00x.xxx","00x.xxx"
"STP39144","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xDA","65A.IDA","65A.IDA","00x.xxx","00x.xxx"
"STP39147","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xDA","65A.IDA","65A.IDA","00x.xxx","00x.xxx"
"COG12829","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12786","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12828","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65B.xxA","65B.xxA","65A.xIA","65B.xxA","65B.xxA"
"COG12840","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12805","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12834","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12789","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65B.xxA","65B.xxA","65B.xxA","65B.xxA"
"COG12806","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12824","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12802","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12822","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65B.xxA","65B.xxA","65B.xxA","65B.xxA"
"COG12837","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12830","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12823","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA"
"COG12836","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65B.xxA","65B.xxA","00x.xxx","65B.xxA","65B.xxA"
"COG12775","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65B.xxA","65B.xxA","65B.xxA","65B.xxA"
"COG12803","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12844","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12814","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65B.xxA","65B.xxA","65B.xxA","65B.xxA"
"COG12826","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12808","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12846","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12842","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12843","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12848","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12768","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65B.xxA","65B.xxA","65B.xxA","65B.xxA"
"COG12800","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12791","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65B.xxA","65B.xxA","65A.xIA","65B.xxA","65B.xxA"
"COG12833","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12825","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12838","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12763","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA"
"COG12784","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12765","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA"
"COG12831","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12849","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12777","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12839","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12850","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12847","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12773","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12835","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65B.xxA","65B.xxA","65A.xIA","65B.xxA","65B.xxA"
"COG12807","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12785","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12832","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12798","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COG12813","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65B.xxA","65B.xxA","65B.xxA","65B.xxA"
"COD14055","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14027","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","00x.xxx","65A.xIA","00x.xxx"
"COD14047","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14038","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14035","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14054","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14026","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14009","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","00x.xxx","65A.xIA","00x.xxx"
"COD14022","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14057","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","00x.xxx","65A.xIA","65A.xIA"
"COD14037","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14044","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","00x.xxx","65A.xIA","65A.xIA"
"COD14041","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14049","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14050","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14030","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14020","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14017","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14032","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14018","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","00x.xxx","65A.xIA","65A.xIA"
"COD14036","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","00x.xxx","65A.xIA","65A.xIA"
"COD14043","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14056","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","00x.xxx","65A.xIA","65A.xIA"
"COD14034","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","00x.xxx","65A.xIA","65A.xIA"
"COD14023","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14012","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","65A.xIA","00x.xxx","65A.xIA","65A.xIA"
"COD14013","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14042","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
"COD14011","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx","00x.xxx"
